tmdb_id,title,release_date,popularity,vote_average,vote_count,genre_ids,overview,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
41498,One Piece Film: Strong World,2009-12-12,7.2236,7.431,407,"[16, 14, 12]","20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.",2026-08-14T07:23:50.150426,3n58UPvcD7I,Official Trailer,Trailer,https://www.youtube.com/watch?v=3n58UPvcD7I
1287322,Christy,2025-10-27,8.8233,7.1,214,"[36, 18]","Christy Martin never imagined life beyond her small-town roots in West Virginia—until she discovered a knack for punching people. Fueled by grit, raw determination, and an unshakable desire to win, she charges into the world of boxing under the guidance of her trainer and manager-turned-husband, Jim. But while Christy flaunts a fiery persona in the ring, her toughest battles unfold outside it—confronting family, identity, and a relationship that just might become life-or-death.",2026-08-14T07:23:50.150430,hSHwFDPfeV8,Official Trailer,Trailer,https://www.youtube.com/watch?v=hSHwFDPfeV8
964849,Nightborn,2026-07-01,8.243,6.232,28,[27],"In Finnish forest, Saga and her husband Jon embark on a new chapter as parents. But Saga's joy is overshadowed by a chilling suspicion about their newborn, unbeknownst to Jon, causing a rift as she alone grapples with the disturbing truth.",2026-08-14T07:23:50.150433,dWePsu_Kd9c,Official Trailer,Trailer,https://www.youtube.com/watch?v=dWePsu_Kd9c
1497970,Tom and Jerry: Forbidden Compass,2025-08-02,9.4424,6.5,52,"[16, 35, 10751, 14, 12]","During a chase inside a museum, Tom and Jerry find an ancient magical compass and end up being transported through time. Lost in a distant era, they will need to work together to find a way back home.",2026-08-14T07:23:50.150437,VBPlpfK6zXg,Official Trailer,Trailer,https://www.youtube.com/watch?v=VBPlpfK6zXg
4946,The Swimming Pool,1969-01-31,7.8757,6.976,575,"[18, 53]","Set in a magnificent villa near a sun-drenched St. Tropez, lovers Jean-Paul and Marianne are spending a happy, lazy summer holiday. Their only concern is to gratify their mutual passion - until the day when Marianne invites her former lover and his beautiful teenage daughter to spend a few days with them. From the first moment, a certain uneasiness and tension begin to develop between the four, which soon escalates in a dangerous love-game.",2026-08-14T07:23:50.150440,Y0H1TAbHykE,La piscine | 4K restoration | Official trailer | Lumière,Trailer,https://www.youtube.com/watch?v=Y0H1TAbHykE
1302904,Practical Magic 2,2026-09-09,8.4844,0.0,0,"[14, 18, 35]",The Owens sisters must confront the dark curse that threatens to unravel their family once and for all.,2026-08-14T07:23:50.150444,Ho10_4IX1jE,Official Trailer,Trailer,https://www.youtube.com/watch?v=Ho10_4IX1jE
1586876,Chiikawa the Movie: The Secret of the Mermaid Island,2026-07-24,8.4884,7.25,4,"[16, 10751, 12, 14]","Chiikawa and friends set off on a whimsical summer adventure to a mysterious island said to hide a long-lost mermaid secret. What starts as a fun getaway quickly turns into a heartwarming journey filled with surprises, gentle thrills, and adorable chaos. With sparkling seas, strange legends, and unforgettable encounters, the trio learns about courage, friendship, and the magic hidden in small moments.",2026-08-14T07:23:50.150447,,,,
1341138,Spa Weekend,2026-08-20,8.5753,0.0,0,[35],"Three friends go on a spa weekend that descends into chaos when their trainwreck friend joins, leading to hilarious consequences.",2026-08-14T07:23:50.150451,9p7j3UvpEQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=9p7j3UvpEQQ
1433568,The Rope Curse 4: Kuntilanak,2026-08-27,8.9213,0.0,0,"[53, 9648, 27]","A forbidden exorcism is livestreamed in Indonesia, awakening the legendary female spirit Kuntilanak. What begins as an online spectacle quickly turns deadly. In Taiwan, Mila watches the ritual—and becomes the curse’s first victim. Soon, mysterious deaths and violent possessions follow. When Yulan collapses and is found to have lost part of her soul, it becomes clear that this is not an isolated incident, but a transnational curse. Seeking answers, Mila’s son returns her ashes to Indonesia, hoping to uncover the truth behind her death. Instead, he steps into a nightmare rooted in ancient folklore and unresolved hatred. As supernatural violence escalates, the group realizes that once Kuntilanak is summoned, the curse will not stop—until it claims everything in its path.",2026-08-14T07:23:50.150455,,,,
1140521,The Magic Faraway Tree,2026-03-26,8.8378,6.2,53,"[12, 10751, 14]","A modern family relocates to the countryside where the children discover a magical tree with eccentric residents. They're transported to fantastical lands, rekindling their family bond through adventures.",2026-08-14T07:23:50.150459,PAUEwUhAjzg,Official Trailer,Trailer,https://www.youtube.com/watch?v=PAUEwUhAjzg
1266800,The Desert Child,2026-04-08,7.5886,7.632,19,"[12, 10751]","14-year-old Sun has written and successfully published a story based on an incredible story told by her late grandfather about a wild child called Hadara, who is saved by a group of ostriches when he becomes separated from his family in a storm, and is then raised in the desert amid a host of wild animals, including his best friend, a desert fox. When Sun is invited to travel to the Sahara by a local community who has heard about her book, she meets Kharouba, a Nomad girl of her own age, and realizes there may be much more to Hadara than just a character in a bedtime story.",2026-08-14T07:23:50.467380,SnpewAcDAzs,Desert Child Trailer,Trailer,https://www.youtube.com/watch?v=SnpewAcDAzs
539745,Animal Farm,2026-04-30,7.6554,6.333,105,"[16, 35, 18, 10751, 878]","A group of farm animals rise up against their neglectful owner, dreaming of equality and freedom. But as the pigs take control, the revolution turns into tyranny, with truth rewritten and dissent crushed.",2026-08-14T07:23:50.467392,X1b6_699HqY,Official UK Trailer 2,Trailer,https://www.youtube.com/watch?v=X1b6_699HqY
1145899,Marsupilami,2026-02-04,8.4975,6.367,150,"[12, 35]","David is tasked to deliver a mysterious package from South America, only to find out he is carrying a baby Marsupilami!",2026-08-14T07:23:50.467397,pXGuY9qcSe0,Official Trailer,Trailer,https://www.youtube.com/watch?v=pXGuY9qcSe0
1088548,Bitter Christmas,2026-03-20,6.2432,6.3,119,"[18, 35]","In 2025 Spain, a celebrated film director struggles to write the screenplay for an autofictional film set in 2004 Spain about an unsuccessful movie director turned director of commercials who suffers a panic attack that forces her to take a break by visiting the Canary Islands, where she begins work on a new film.",2026-08-14T07:23:50.467401,7PgPkSpuYpY,Official US Teaser [Subtitled],Trailer,https://www.youtube.com/watch?v=7PgPkSpuYpY
1455079,"You, Me & Tuscany",2026-04-09,7.906,7.397,102,"[10749, 35]","When a woman crashes at an empty Italian villa, posing as the owner's fiancée, she discovers an unexpected romance that could transform her life.",2026-08-14T07:23:50.467404,uYTMroh8pjI,Official UK Trailer,Trailer,https://www.youtube.com/watch?v=uYTMroh8pjI
1280015,Sunny Dancer,2026-08-12,7.642,9.0,1,"[18, 35]","Ivy is a teenager in remission from cancer, whose mum and dad insist she attend Children Run Free Camp, a summer retreat for young adults affected by cancer. However, as Ivy is reluctantly dragged through camp experience, she discovers new feelings with new friends.",2026-08-14T07:23:50.467407,UQxRhHK_Bmw,Official Trailer,Trailer,https://www.youtube.com/watch?v=UQxRhHK_Bmw
9327,The Nutty Professor,1996-06-28,7.6634,5.6,3171,"[35, 878, 10749]","When beautiful Carla Purty joins the university faculty, genetic professor Dr. Sherman Klump grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up, plumped down Don Juan.",2026-08-14T07:23:50.467411,FFVbS0qm0TI,The Nutty Professor - Trailer,Trailer,https://www.youtube.com/watch?v=FFVbS0qm0TI
1316427,7 Dogs,2026-05-27,10.2801,6.1,13,"[28, 35]",Interpol agent Khalid Al-Azzazi joins forces with Ghali Abu Dawood from the 7 Dogs crime syndicate to fight drug trafficking.,2026-08-14T07:23:50.467414,Kki2D_5l5bM,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=Kki2D_5l5bM
1586876,Chiikawa the Movie: The Secret of the Mermaid Island,2026-07-24,8.4884,7.25,4,"[16, 10751, 12, 14]","Chiikawa and friends set off on a whimsical summer adventure to a mysterious island said to hide a long-lost mermaid secret. What starts as a fun getaway quickly turns into a heartwarming journey filled with surprises, gentle thrills, and adorable chaos. With sparkling seas, strange legends, and unforgettable encounters, the trio learns about courage, friendship, and the magic hidden in small moments.",2026-08-14T07:23:50.467417,,,,
1263012,Dead Man's Wire,2026-01-09,7.6726,6.4,198,"[80, 18, 53]","In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",2026-08-14T07:23:50.467421,aHAwgnJL78Y,Official Trailer,Trailer,https://www.youtube.com/watch?v=aHAwgnJL78Y
1424965,Ice Skater,2026-08-20,7.2528,0.0,0,"[18, 53]","A survival drama about an ice skater stranded on an ice floe at the Arctic Sea. When the ice floe starts to float towards south and melt, the ice skater must use all means necessary to survive.",2026-08-14T07:23:50.467424,ShXeLbwaZLw,Trailer,Trailer,https://www.youtube.com/watch?v=ShXeLbwaZLw
1092936,The Holy Boy,2025-09-17,5.9321,6.857,157,"[27, 53, 18]","A PE teacher moves to a isolated mountain village where the people appear to live in unshakeable serenity, but soon stumbles across a disturbing ritual. Once a week, the locals are freed of their pain by a lonely boy born with the power to heal one's soul just by hugging them. Trying to rescue him from this madness, the man unleashes his dark side.",2026-08-14T07:23:50.467427,I1efDwrKCh8,The Holy Boy | Official Trailer,Trailer,https://www.youtube.com/watch?v=I1efDwrKCh8
1168719,Silent Friend,2026-01-15,6.7222,7.1,43,[18],"In the heart of a botanical garden in a medieval university town in Germany stands a majestic ginkgo tree. This silent witness has observed over a century the quiet rhythms of transformation across three human lives. At three distinct moments across the 20th and 21st centuries, these people — each carrying their own questions and inner struggles — inevitably find themselves drawn into the presence of this tree, full of mystery and meaning.",2026-08-14T07:23:50.467430,TaRZnpAmtJk,Official US Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=TaRZnpAmtJk
1165366,De Gaulle: Résistance,2026-06-03,6.7824,7.8,169,"[36, 18]","June, 1940. France collapses and signs the armistice. In the midst of the chaos, one man refuses to give up. Alone against the odds, this unknown general flees to London to save what remains of freedom.",2026-08-14T07:23:50.467444,cvMHOrYgYSw,De Gaulle: Resistance - Trailer,Trailer,https://www.youtube.com/watch?v=cvMHOrYgYSw
1440098,Drawn Together,2026-09-09,6.9586,0.0,0,"[10749, 18, 53]","Marfil Cortés, a daughter of a wealthy Spanish businessman, is kidnapped and released, leading her father to hire Sebastian Moore as a bodyguard. Despite initial clashes, they form an irremediable attraction, navigating a world where no one is who they say they are.",2026-08-14T07:23:50.467448,WlGzP8FvsfY,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=WlGzP8FvsfY
1432474,Nimrods,2026-08-06,8.2512,6.667,6,"[35, 10402]","Three friends journey from Kansas City to Los Angeles, mistakenly believing that their band is opening for Green Day on New Year’s Eve.",2026-08-14T07:23:50.467451,5mtbOhpqroo,Official Trailer,Trailer,https://www.youtube.com/watch?v=5mtbOhpqroo
1061798,Jim Queen,2026-06-17,6.395,7.925,80,"[16, 35]","When Heterosis - a mysterious virus that turns gay men straight sweeps through the Parisian gay scene, Jim, the six packed sovereign of the Gym Queens, goes from Pride royalty to social outcast. With only Lucien, a freshly-out twink with more heart than abs, still by his side, Jim must race to find a cure before the disease erases the community that once worshipped him.",2026-08-14T07:23:50.467460,CHof1Bc8oeM,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=CHof1Bc8oeM
1339588,Finding Emily,2026-05-21,6.2391,6.897,35,"[10749, 35]","When a lovesick musician is given the wrong number for his dream girl, he teams up with a driven psychology student to find her. Together, they spark a hilarious campus-wide frenzy that tests their own hearts and ambitions along the way.",2026-08-14T07:23:50.467463,-OGuJf70S0s,Official Trailer,Trailer,https://www.youtube.com/watch?v=-OGuJf70S0s
1124142,The Rivals of Amziah King,2026-08-13,7.2864,9.667,3,"[80, 18, 53]","Amziah King, beekeeper, musician, and anchor of his community, reunites with former foster daughter Kateri after many years apart, and fends off threats to his honey business.",2026-08-14T07:23:50.467467,GwSvAyaMGMo,Official Trailer,Trailer,https://www.youtube.com/watch?v=GwSvAyaMGMo
822653,Puella Magi Madoka Magica the Movie -Walpurgisnacht: Rising-,2026-08-28,6.2622,0.0,0,"[16, 18, 9648, 14]","After the events of Rebellion, the world appears to be in balance—but that peace is fragile. As a new threat connected to Walpurgisnacht emerges, Homura Akemi is forced to face the consequences of her choices and question how far she is willing to go to protect Madoka.",2026-08-14T07:23:50.467470,g0CsWEIb6D4,Official Trailer 3 [Subtitled],Trailer,https://www.youtube.com/watch?v=g0CsWEIb6D4
