tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
1421552,Panda Plan: The Magical Tribe,熊猫计划之部落奇遇记,6.3376,6.55,10,2026-02-17,"[28, 35, 10751, 14]","The panda ""Huhu"" is about to move into a brand new panda enclosure when he's suddenly confronted by international robbers. Huhu falls off a cliff while battling the robbers, only to awaken to discover he's in a mysterious tribe. To return to the enclosure, this intriguing team helps the tribe solve various problems...",/asrLPsZMg75SxN1BooggGmpBwRO.jpg,movie,2026-05-21T22:17:44.142655
1212763,Evil Dead Burn,Evil Dead Burn,6.6654,0.0,0,2026-07-08,"[27, 14]","After the loss of her husband, a woman seeks solace with her in-laws in their secluded family home. As one by one they are transformed into Deadites—turning the gathering into a family reunion from hell—she comes to discover that the vows she took in life... live on even in death.",/ztadKzIIR0ERYqpHteaPFtk7inP.jpg,movie,2026-05-21T22:17:44.142667
1523145,Your Heart Will Be Broken,Твоё сердце будет разбито,225.2253,6.776,78,2026-03-26,"[10749, 18]","High school student Polina is saved from bullying at her new school and makes a deal with the main bully Bars: he must pretend to be her boyfriend and protect her, and she must do everything he says. During this game, the couple develops real feelings, but her family and classmates have reasons to separate the lovers.",/7wIBfBl2gejt6xHxNSK0reVIm7E.jpg,movie,2026-05-21T22:17:44.142678
1367642,Reminders of Him,Reminders of Him,23.5425,7.436,220,2026-03-11,"[10749, 18]","When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.",/7L6rceYgzQ0NeHD7PRDNrRoQ291.jpg,movie,2026-05-21T22:17:44.142689
1212763,Evil Dead Burn,Evil Dead Burn,6.6654,0.0,0,2026-07-08,"[27, 14]","After the loss of her husband, a woman seeks solace with her in-laws in their secluded family home. As one by one they are transformed into Deadites—turning the gathering into a family reunion from hell—she comes to discover that the vows she took in life... live on even in death.",/ztadKzIIR0ERYqpHteaPFtk7inP.jpg,movie,2026-05-21T22:17:45.022191
1523145,Your Heart Will Be Broken,Твоё сердце будет разбито,225.2253,6.776,78,2026-03-26,"[10749, 18]","High school student Polina is saved from bullying at her new school and makes a deal with the main bully Bars: he must pretend to be her boyfriend and protect her, and she must do everything he says. During this game, the couple develops real feelings, but her family and classmates have reasons to separate the lovers.",/7wIBfBl2gejt6xHxNSK0reVIm7E.jpg,movie,2026-05-21T22:17:45.022229
1367642,Reminders of Him,Reminders of Him,23.5425,7.436,220,2026-03-11,"[10749, 18]","When Diem's custodial grandparents adamantly refuse Kenna's attempts to see her daughter, Kenna discovers unexpected compassion, and then something truer and deeper, with former NFL player and local bar owner Ledger. As their secret romance develops, so do the dangers for both of them, leading Kenna toward heartbreak and, ultimately, the hope for a second chance.",/7L6rceYgzQ0NeHD7PRDNrRoQ291.jpg,movie,2026-05-21T22:17:45.022240
1340206,Tuner,Tuner,9.975,7.0,2,2026-05-21,"[80, 53, 35, 10402]",A talented piano tuner's life is turned upside down when he discovers that his meticulous skills for tuning pianos can equally be applied to cracking safes.,/oGZd4xQJBt4mtuBhTdlOalsdqtT.jpg,movie,2026-05-21T22:17:45.022248
1380279,The Plastic Men,The Plastic Men,5.1656,7.111,18,2026-05-07,"[10752, 18, 27]","Vietnam veteran Jonathan Teller suffers from guilt and paranoid delusions. He decides to take his own life, but as he struggles to come to terms with his choice and reality, a chance encounter changes everything.",/4Fj40Qh6sLbyQvaf4g4QLPbte4M.jpg,movie,2026-05-21T22:17:45.022256
847742,Drishyam 3,ദൃശ്യം 3,4.7124,0.0,0,2026-05-21,"[80, 18, 53]","To protect his family and their dark secret, Georgekutty faces an organized new threat. As walls close in and cracks widen, how much more is he willing to sacrifice ?",/456FlpiU1iOBnaOxSd783QhZKWw.jpg,movie,2026-05-21T22:17:45.022263
798645,The Running Man,The Running Man,26.7464,6.775,1534,2025-11-11,"[28, 53, 878]","Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite — and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.",/dKL78O9zxczVgjtNcQ9UkbYLzqX.jpg,movie,2026-05-21T22:17:45.022270
1688652,Gary,Gary,20.4115,6.276,29,2026-05-05,"[18, 35]","Two friends go on a work trip and encounter unexpected challenges and local personalities as they navigate their assignment. Their efforts to adapt to unfamiliar surroundings highlights moments of humor, small-town culture and the unpredictable nature of work travel. As they troubleshoot problems, their experience leaves a lasting impression and offers new perspectives on their friendship.",/jtMuKwlOl4IzpB5fWn9RT9uyy6E.jpg,movie,2026-05-21T22:17:45.022277
1049471,Outcome,Outcome,13.6494,5.272,193,2026-04-06,"[35, 18]","Reef Hawk, Hollywood's poster child since age six, is not okay. When he learns about an extortion plot tied to a mysterious video, Reef preemptively sets out on a redemption tour to make amends, confront his demons, and avoid getting canceled.",/kSzcpfbTy2pXHGvrVU2WhQTo6oU.jpg,movie,2026-05-21T22:17:45.022284
1510335,A Balcony in Limoges,Un balcon à Limoges,0.4923,6.5,2,2026-04-29,"[35, 18, 53]","Gladys, a woman in her fifties, lives on the fringes of society, without a home, without a health insurance card, without a bank. Nothing matters to her, not even sex, alcohol, or dancing, which she practices with a joyful frenzy. One morning, she meets Eugénie, a friend from high school, by chance. Eugénie tries to help her against her will.",/5JJdxmbzDAjpbncPyk3oh0T2GAT.jpg,movie,2026-05-21T22:17:45.022291
1236153,Mercy,Mercy,23.2145,7.011,1270,2026-01-20,"[878, 28, 53]","In the near future, a detective stands on trial accused of murdering his wife. He has ninety minutes to prove his innocence to the advanced AI Judge he once championed, before it determines his fate.",/pyok1kZJCfyuFapYXzHcy7BLlQa.jpg,movie,2026-05-21T22:17:45.022297
1265609,War Machine,War Machine,46.1723,7.323,1740,2026-02-12,"[28, 878, 53]","On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",/ril8yx5SOmj0KjNlftsdfIp00fr.jpg,movie,2026-05-21T22:17:45.022304
1280738,The Furious,火遮眼,29.0053,0.0,0,2026-06-05,"[28, 80, 53]","After Wang Wei's daughter is kidnapped by a criminal network and he receives no help from the corrupt police, Wei sets out to find her himself. His only ally is Navin, a relentless journalist whose wife has mysteriously disappeared. Fueled by a furious vengeance, the unlikely duo ruthlessly battle the kidnappers in this explosive martial arts showdown.",/zP19YO60jwEsfKd5Qf1UvA5uJu8.jpg,movie,2026-05-21T22:17:45.022311
1233413,Sinners,Sinners,29.157,7.488,4500,2025-04-16,"[27, 28, 53]","Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",/fWPgbnt2LSqkQ6cdQc0SZN9CpLm.jpg,movie,2026-05-21T22:17:45.022318
701387,Bugonia,Bugonia,16.2974,7.335,1880,2025-10-23,"[878, 53, 35]","Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.",/oxgsAQDAAxA92mFGYCZllgWkH9J.jpg,movie,2026-05-21T22:17:45.022325
1297842,GOAT,GOAT,105.3435,8.126,640,2026-02-11,"[16, 35, 10751]","A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.",/wfuqMlaExcoYiUEvKfVpUTt1v4u.jpg,movie,2026-05-21T22:17:45.022331
1318413,Pressure,Pressure,5.4444,0.0,0,2026-05-28,"[53, 36, 10752]","In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",/9RkDrI8V8QJBjhtyRX7y6Qow3aq.jpg,movie,2026-05-21T22:17:45.022338
1406652,Audition 109,짱구,1.4478,0.0,0,2026-04-22,"[35, 18]",,/ayrF0Bb4VWUdi3wqBjq5j8wwaGD.jpg,movie,2026-05-21T22:17:45.022345
1219542,Die drei ??? – Toteninsel,Die drei ??? – Toteninsel,0.6357,7.2,12,2026-01-22,"[12, 10751, 80]","The three investigators want to go on a road trip during their vacation, but just as they are about to set off, the phone rings and an unknown caller hands the trio of detectives their latest case: the archaeologists belonging to the secret society Sphinx are carrying out illegal excavations and selling the stolen art treasures. Their next target is the supposedly cursed island of Makatao.",/tRDOsXJMsii6gBXvnkbp0O2SzxU.jpg,movie,2026-05-21T22:17:45.022352
1110034,Kraken,Kraken,42.4672,5.9,45,2026-02-06,"[27, 28, 53]","A marine biologist is doing research on a fish farm when she encounters several strange occurrences. Along with the brutal deaths of two teenagers, all signs point to the deep fjord; can there be more to the depths than the eye can see?",/xdZ8k5s8DTwWyPBMIcflrYLgcAK.jpg,movie,2026-05-21T22:17:45.022359
