tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
1400940,Clayface,Clayface,7.4435,0.0,0,2026-10-21,"[27, 53, 878]","Follow the terrifying descent into hell of a promising Hollywood actor who has become a monster driven by revenge, exploring the loss of identity and humanity, the ravages of toxic love and the dark side of scientific ambition.",/5jCpQnWPikggmQZoDp1eAi6BI6w.jpg,movie,2026-08-11T14:30:25.381795,OGO4Mqvo3jI,Official Trailer,Trailer,https://www.youtube.com/watch?v=OGO4Mqvo3jI
1381027,Good Boy,Good Boy,27.0964,7.1,204,2026-03-06,"[53, 18, 9648]","Tommy, a volatile 19-year-old, revels in drugs, parties and violence. After getting separated from his friends on a drunken bender, he is abducted by a shadowy figure. He wakes to find himself imprisoned in the basement of a remote Yorkshire house, inhabited by a very strange family. But what unfolds is not what he could possibly expect.",/eWb841fMkSNly5gfL9J1N0xzVYI.jpg,movie,2026-08-11T14:30:25.381800,qWkPjI-Brkc,Official Trailer,Trailer,https://www.youtube.com/watch?v=qWkPjI-Brkc
1327819,Hoppers,Hoppers,67.3478,8.2,2144,2026-03-04,"[12, 16, 35, 10751, 878]","Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.",/xjtWQ2CL1mpmMNwuU5HeS4Iuwuu.jpg,movie,2026-08-11T14:30:25.381806,PypDSyIRRSs,Official Trailer,Trailer,https://www.youtube.com/watch?v=PypDSyIRRSs
1228710,The Mandalorian and Grogu,The Mandalorian and Grogu,86.9102,7.478,1210,2026-05-20,"[28, 12, 878]","The evil Empire has fallen, and Imperial warlords remain scattered throughout the galaxy. As the fledgling New Republic works to protect everything the Rebellion fought for, they have enlisted the help of legendary Mandalorian bounty hunter Din Djarin and his young apprentice Grogu.",/7GV5rrUJf0BRUhoh2cyFoeNthlQ.jpg,movie,2026-08-11T14:30:25.381810,IHWlvwu8t1w,Official Trailer,Trailer,https://www.youtube.com/watch?v=IHWlvwu8t1w
1493400,Camp Rock 3,Camp Rock 3,6.0028,10.0,2,2026-08-13,"[10402, 35, 18, 10770]","When Connect 3 loses their opening act for a major reunion tour, they return to their beloved Camp Rock to discover the next big thing. As campers vie for the chance to open for their favorite band, tensions rise and friendships are tested - leading to unexpected alliances, revelations, and romances.",/8wI9KByZtzBMWOzDFjxHPSOAuOH.jpg,movie,2026-08-11T14:30:25.381816,02-RDIZ5Rdw,Trailer,Trailer,https://www.youtube.com/watch?v=02-RDIZ5Rdw
83533,Avatar: Fire and Ash,Avatar: Fire and Ash,85.467,7.64,4092,2025-12-17,"[878, 12, 14]","In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",/bRBeSHfGHwkEpImlhxPmOcUsaeg.jpg,movie,2026-08-11T14:30:25.381822,nb_fFj_0rq8,Official Trailer,Trailer,https://www.youtube.com/watch?v=nb_fFj_0rq8
1698863,The Odyssey,The Odyssey,179.2173,6.233,15,2026-07-03,"[12, 14, 28]","Based on the Ancient Greek epic. After ten years of war, King Odysseus sets sail for Ithaca, eager to reunite with his beloved. But his journey home is far more treacherous than the battlefield, as he must face deadly monsters and vengeful gods to survive.",/xBHCRB7zLIW41w8QskfwJhm32YF.jpg,movie,2026-08-11T14:30:25.381826,wD5w48WT3uo,Official Trailer,Trailer,https://www.youtube.com/watch?v=wD5w48WT3uo
949838,72 HOURS,72 HOURS,67.6466,6.837,319,2026-07-20,"[35, 80]","To save his career, a 40-year-old ad exec joins a crew of twentysomethings for a wild Miami bachelor party after they mistakenly add him to a group chat.",/9Bu1PW2R1XayqRqnl0aDOgMcrdS.jpg,movie,2026-08-11T14:30:25.381830,N-J-HR3quc4,Official Trailer,Trailer,https://www.youtube.com/watch?v=N-J-HR3quc4
1340206,Tuner,Tuner,21.5039,7.2,231,2026-05-21,"[80, 18, 53]","A gifted piano tuner's meticulous skills for tuning pianos lead him to discover an unexpected aptitude for cracking safes, turning his life upside down.",/5OvA3i9wZs5jHu0DCrfmXlzAM67.jpg,movie,2026-08-11T14:30:25.381835,HYxzyLVJORA,Tuner - OFFICIAL TRAILER,Trailer,https://www.youtube.com/watch?v=HYxzyLVJORA
1119449,"Good Luck, Have Fun, Don't Die","Good Luck, Have Fun, Don't Die",21.3165,7.1,817,2026-02-13,"[878, 28, 35]",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,movie,2026-08-11T14:30:25.381839,Nm4WbapDzDQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=Nm4WbapDzDQ
1058424,Hope,호프,22.7831,8.1,21,2026-07-15,"[878, 9648, 28]","In the remote South Korean village of Hope Harbor, police chief Bum-seok and officer Sung-ae are called to investigate a mysterious creature wreaking havoc on the community. But all is not as it seems, and perceptions can be misleading. What begins as ignorance plants the seed of disaster, escalating through human conflict into a tragedy of cosmic proportions.",/bcK5naYzzfY0JBCgrPrsrbV6NO1.jpg,movie,2026-08-11T14:30:25.381843,R5jcEBVBEbQ,Official US Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=R5jcEBVBEbQ
1127384,Deep Water,Deep Water,93.4918,7.2,378,2026-04-30,"[27, 53]",A group of international passengers on a flight from Los Angeles to Shanghai is forced to make an emergency landing in shark-infested waters. The terrified group is forced to work together and overcome their differences if they hope to escape their sinking plane and the frenzy of sharks drawn to the wreckage.,/kjcuS7xaRyqRjVaVcH4t0qHshuX.jpg,movie,2026-08-11T14:30:25.381848,f0ptq0Lzdh8,Official Trailer,Trailer,https://www.youtube.com/watch?v=f0ptq0Lzdh8
1469342,Her Private Hell,Her Private Hell,50.9769,5.3,37,2026-07-23,"[878, 27, 53]","When a mysterious mist engulfs a futuristic metropolis, unleashing a deadly and elusive entity, a troubled young woman searches for her father. Her quest collides with an American GI on a harrowing odyssey to rescue his daughter from Hell.",/kiFacg75KVjy0AM3S4QmbPas8zL.jpg,movie,2026-08-11T14:30:25.381852,C7E-0t1TfzM,Official Trailer,Trailer,https://www.youtube.com/watch?v=C7E-0t1TfzM
911430,F1,F1,38.6443,7.817,4425,2025-06-25,"[28, 18]",Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,/9PXZIUsSDh4alB80jheWX4fhZmy.jpg,movie,2026-08-11T14:30:25.381856,ge_ABjtYx88,Official IMAX® 1.90 Trailer 2,Trailer,https://www.youtube.com/watch?v=ge_ABjtYx88
1361774,The Dink,The Dink,20.758,6.143,91,2026-07-23,[35],"Desperate to save a struggling country club and earn his father's respect, a washed-up tennis pro is compelled to break a sacred vow and do the unthinkable: play pickleball.",/8dq7vaUkXPqwqKxBFW4qJNBWeop.jpg,movie,2026-08-11T14:30:25.381861,YyVNFzx5Pl8,Official Trailer,Trailer,https://www.youtube.com/watch?v=YyVNFzx5Pl8
1419406,The Shadow's Edge,捕风追影,78.8575,8.052,1151,2025-08-16,"[28, 80, 18, 53]",Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,/cHKo3m8N1fwvEy2ZEr0xGmmMODV.jpg,movie,2026-08-11T14:30:25.381865,dDuzTlur3NU,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=dDuzTlur3NU
1571101,Evolution,Evolution,25.438,5.857,7,2026-02-06,"[16, 10751, 35]","When an alien substance mixes Zoe’s DNA with that of her exotic pets, a hilarious adventure begins where humans turn into animals, animals turn into humans, and everyone must come to an agreement to save the world.",/8tMZOnlFUa6zxlEF84QfghXnjuD.jpg,movie,2026-08-11T14:30:25.381870,,,,
1266800,The Desert Child,L'Enfant Du Désert,8.7349,7.7,17,2026-04-08,"[12, 10751]","14-year-old Sun has written and successfully published a story based on an incredible story told by her late grandfather about a wild child called Hadara, who is saved by a group of ostriches when he becomes separated from his family in a storm, and is then raised in the desert amid a host of wild animals, including his best friend, a desert fox. When Sun is invited to travel to the Sahara by a local community who has heard about her book, she meets Kharouba, a Nomad girl of her own age, and realizes there may be much more to Hadara than just a character in a bedtime story.",/8qPtHYpeRgRQUDVYk5M8X37Rkbb.jpg,movie,2026-08-11T14:30:25.381886,,,,
1318621,Descendants: Wicked Wonderland,Descendants: Wicked Wonderland,47.5244,7.541,145,2026-07-16,"[10770, 10751, 14, 12]","Now that the Queen of Hearts is nice and Cinderella is safe, things seem perfect for Red and Chloe… But little do they know that changing the past created a new villain — Maddox Hatter. When Maddox captures the Queen of Hearts, Red and Chloe must work alongside Red’s new sister Pink, Luisa Madrigal’s son Luis, and Maddox’s son Max to save her and Wonderland.",/xdhLAADGSse8KCrsDLBuM5b68Cg.jpg,movie,2026-08-11T14:30:25.381890,0Gg7x3xBqBU,Official Trailer!,Trailer,https://www.youtube.com/watch?v=0Gg7x3xBqBU
1431068,Main Vaapas Aaunga,मैं वापस आऊंगा,14.1312,6.714,14,2026-06-10,"[10749, 18, 9648]","Haunted by a childhood romance and recollections of love lost during the 1947 Partition of India, 95-year-old Ishar Singh Grewal shares his story with his grandson Nirvair, the past unfolding through memories of migration, longing, and a romance that endures across generations.",/wHTNsZxvlfRAndc52hGlbdCUXKS.jpg,movie,2026-08-11T14:30:25.764234,,,,
1419406,The Shadow's Edge,捕风追影,78.8575,8.052,1151,2025-08-16,"[28, 80, 18, 53]",Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,/cHKo3m8N1fwvEy2ZEr0xGmmMODV.jpg,movie,2026-08-11T14:30:25.764253,dDuzTlur3NU,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=dDuzTlur3NU
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,142.195,8.681,1772,2025-07-18,"[16, 28, 14]","The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",/fWVSwgjpT2D78VUh6X8UBd2rorW.jpg,movie,2026-08-11T14:30:25.764259,VCC958XvXpA,Official Trailer Dub,Trailer,https://www.youtube.com/watch?v=VCC958XvXpA
1284016,Power Ballad,Power Ballad,14.021,7.047,85,2026-05-18,"[35, 10402, 18]","When Rick, a past-his-prime wedding singer, meets fading boy-band star Danny during a gig, the two bond over music and a late-night jam session. But when Danny turns one of Rick’s songs into the hit that reignites his career, Rick sets out to reclaim the recognition he believes he deserves - even if it means risking everything he cares about.",/sGgX2K0SJqw90Ju8TONdhDVwlzT.jpg,movie,2026-08-11T14:30:25.764265,-faiHUsbP_U,Official International Trailer,Trailer,https://www.youtube.com/watch?v=-faiHUsbP_U
1439930,The Punisher: One Last Kill,The Punisher: One Last Kill,82.9961,8.298,2043,2026-05-12,"[28, 18, 80]","As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",/qQclTgLMDvGBuUBFGHRipxkEwWR.jpg,movie,2026-08-11T14:30:25.764270,oSeqs_xeqv4,Official Trailer,Trailer,https://www.youtube.com/watch?v=oSeqs_xeqv4
1436743,Last Hit,Last Hit,3.2243,6.667,3,2026-01-16,"[28, 53, 80, 18]","A pair of criminals seeking a fresh start are intervened by their boss, who takes one of them hostage to force a final job. Vincent and Maya decide to escape their gang and settle for a peaceful life, but they are trapped into one last hit with hidden agendas, betrayals, and unexpected alliances. Last Hit is a high-stakes, action-packed thriller about redemption, betrayal, and the ultimate cost of freedom.  Vincent and Maya decide to escape from their life of crime when their boss, Dante starts blurring the lines between heists and hits. During their last job they realize they've walked into a setup orchestrated by Dante himself. This trap pushed Vincent and Maya to the firm decision to walk away from the gang.",/uxvn90eyEunObxqkMn0k882Dfzk.jpg,movie,2026-08-11T14:30:25.764276,KOdLb9lkdwI,"LAST HIT (2026) | Official Trailer - Mike Ferguson, Twana Barnett, LeeAnne Bauer & Levee Duplay",Trailer,https://www.youtube.com/watch?v=KOdLb9lkdwI
1304313,Lee Cronin's The Mummy,Lee Cronin's The Mummy,62.3138,7.924,2476,2026-04-15,"[27, 9648]","The young daughter of a journalist disappears into the desert without a trace—eight years later, the broken family is shocked when she is returned to them, as what should be a joyful reunion turns into a living nightmare.",/1q308iixueCU4pFtSYugNOevtNx.jpg,movie,2026-08-11T14:30:25.764281,XJ0uv-phsDk,Official Trailer,Trailer,https://www.youtube.com/watch?v=XJ0uv-phsDk
1272837,28 Years Later: The Bone Temple,28 Years Later: The Bone Temple,38.8879,7.104,1578,2026-01-14,"[27, 53, 878]",Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,movie,2026-08-11T14:30:25.764287,EOwTdTZA8D8,Official Trailer,Trailer,https://www.youtube.com/watch?v=EOwTdTZA8D8
986056,Thunderbolts*,Thunderbolts*,51.2204,7.299,3846,2025-04-30,"[28, 878, 12]","After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,movie,2026-08-11T14:30:25.764292,7rs_HhSA7XY,Buy It on Digital July 1 and Own It On Blu-Ray July 29,Trailer,https://www.youtube.com/watch?v=7rs_HhSA7XY
1630409,The Debt Collector,คนเดือดทวงแค้น,122.8059,7.788,80,2026-07-20,"[28, 53, 80]","Tormented by past mistakes and a terminal diagnosis, an ex-debt collector returns to the underworld to protect the victims of a violent organization.",/qADBUb5ybrkRVGZEFF8Z4RuOwys.jpg,movie,2026-08-11T14:30:25.764297,U9vJ2Z4SFQI,คนเดือดทวงแค้น | ตัวอย่างอย่างเป็นทางการ | Netflix,Trailer,https://www.youtube.com/watch?v=U9vJ2Z4SFQI
617126,The Fantastic 4: First Steps,The Fantastic 4: First Steps,53.478,6.946,3661,2025-07-23,"[878, 12, 28]","Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",/nf5qaSEvyYSNeFH0YhSs5EsBLX9.jpg,movie,2026-08-11T14:30:25.764303,0uDUlDmGhUo,Official IMAX 1.90 Trailer,Trailer,https://www.youtube.com/watch?v=0uDUlDmGhUo
730558,Prisoners of Paradise (Ambleside),Prisoners of Paradise (Ambleside),4.0445,0.0,0,2025-09-22,"[18, 10749, 12]","Love was their greatest rebellion. Set on the enchanting island of Mauritius in 1925, recently orphaned Lucy is sent to live with her charming but controlling uncle. When she defies his plans to marry her off for financial gain, she falls deeply in love with Krishna, a handsome local worker. But the world has other plans, and Lucy and Krishna must risk everything and defy the forces determined to tear them apart.  Starring Ellie Bamber (William Tell, The Serpent), Rhona Mitra (Hollow Man, Red Sonja), Rupert Penry-Jones (Match Point, Spooks), Mehdi Dehbi (Messiah). Directed by Mitch Jenkins (A Million Days, The Show).  Based on the book Prisoner of Paradise inspired by the lives of Alan and Maria Govinden and written by Romesh Gunesekera.",/d11G12RZ0gkoQIzrIwpqmLiGQDk.jpg,movie,2026-08-11T14:30:25.764308,OJ9H4m9VY0Q,UK Trailer,Trailer,https://www.youtube.com/watch?v=OJ9H4m9VY0Q
675871,Super Troopers 3,Super Troopers 3,13.3354,5.9,10,2026-08-06,"[35, 80, 9648]","When Farva's over-the-top Indian engagement to Thorny's sister spirals into chaos, the Super Troopers must navigate Thorny's schemes to break up the relationship, all while trying to bring down a pernicious new drug ring.",/VVU42nqsEmUtFpH1d9MHj5BIpF.jpg,movie,2026-08-11T14:30:25.764313,cYFevn5frf0,Official Trailer,Trailer,https://www.youtube.com/watch?v=cYFevn5frf0
1290821,Shelter,Shelter,66.5018,7.8,1662,2026-01-28,"[28, 80, 53]","A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,movie,2026-08-11T14:30:25.764318,auHiLFjaIc0,Shelter | Official Trailer | Only In Theaters January 30,Trailer,https://www.youtube.com/watch?v=auHiLFjaIc0
1380316,Is God Is,Is God Is,12.2169,5.775,100,2026-05-14,"[18, 53]","Two sisters embark on an epic quest for revenge, confronting a charged family history that pushes them to extraordinary lengths.",/rCYQGHdoz7qwYsb6wXETJfUfDLX.jpg,movie,2026-08-11T14:30:25.764359,pgtdkuNFoKk,Official Trailer,Trailer,https://www.youtube.com/watch?v=pgtdkuNFoKk
1368166,The Housemaid,The Housemaid,54.9338,7.266,2834,2025-12-18,"[9648, 53]","Trying to escape her past, Millie Calloway accepts a job as a live-in housemaid for the wealthy Nina and Andrew Winchester. But what begins as a dream job quickly unravels into something far more dangerous—a sexy, seductive game of secrets, scandal, and power.",/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,movie,2026-08-11T14:30:25.764370,ZvFmElCcKVg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=ZvFmElCcKVg
1487861,Elize: Shadows of a Woman,Elize: Sombras de uma Mulher,58.2197,7.4,154,2026-07-22,"[53, 80, 18]","In this retelling of a real case, a former escort discovers her wealthy husband's infidelity and struggles to cope as betrayal poisons their marriage.",/l3wevYWTpiZSUEM5B0Q8c21ALAD.jpg,movie,2026-08-11T14:30:25.764378,KiKnd3cusPo,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=KiKnd3cusPo
1242332,Normal,Normal,17.4313,7.229,447,2026-04-16,"[28, 80, 53]","An unassuming substitute sheriff with a troubled past responds to a bank robbery in a small, sleepy town and unknowingly uncovers something far more explosive.",/j5cW7TM0onwp3fQiowXX5ZJLUHR.jpg,movie,2026-08-11T14:30:25.764386,5OndK0w1lYY,Official Trailer,Trailer,https://www.youtube.com/watch?v=5OndK0w1lYY
1084242,Zootopia 2,Zootopia 2,85.0671,7.681,3236,2025-11-26,"[16, 12, 35, 9648, 10751]","After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",/oJ7g2CifqpStmoYQyaLQgEU32qO.jpg,movie,2026-08-11T14:30:25.764395,sEgPQ7HKoBA,International Trailer,Trailer,https://www.youtube.com/watch?v=sEgPQ7HKoBA
964849,Nightborn,Yön lapsi,11.9543,6.444,27,2026-07-01,[27],"In Finnish forest, Saga and her husband Jon embark on a new chapter as parents. But Saga's joy is overshadowed by a chilling suspicion about their newborn, unbeknownst to Jon, causing a rift as she alone grapples with the disturbing truth.",/ddMt3IAgEHE0SWBjm97jR8gKx9B.jpg,movie,2026-08-11T14:30:25.764404,dWePsu_Kd9c,Official Trailer,Trailer,https://www.youtube.com/watch?v=dWePsu_Kd9c
