tmdb_id,name,original_name,popularity,vote_average,vote_count,first_air_date,origin_country,genre_ids,overview,poster_path,fetched_at
693,Desperate Housewives,Desperate Housewives,90.8319,7.9,2063,2004-10-03,"[""US""]","[9648, 18, 35]","Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's taking us into the lives of her family, friends and neighbors, commenting from her elevated P.O.V.",/sywYmV9c9Vj2U7ocqNyfDt2pz3r.jpg,2026-05-19T22:48:48.213854
1620,CSI: Miami,CSI: Miami,90.6016,7.699,1698,2002-09-23,"[""US""]","[18, 9648, 80]","The show follows Crime Scene Investigators working for the Miami-Dade Police Department as they use physical evidence, similar to their Las Vegas counterparts, to solve grisly murders. The series mixes deduction, gritty subject matter, and character-driven drama in the same vein as the original series in the CSI franchise, except that the Miami CSIs are cops first, scientists second.",/pNW64pjaHvf6purNaFhq4SHYRfl.jpg,2026-05-19T22:48:48.213861
65733,Doraemon,ドラえもん,90.5302,8.042,226,2005-04-22,"[""JP""]","[10759, 16, 35, 10765, 10762, 10751]","Robotic cat Doraemon is sent back in time from the 22nd century to protect 10-year-old Noby, a lazy and uncoordinated boy who is destined to have a tragic future. Doraemon can create secret gadgets from a pocket on his stomach, but they usually cause more bad than good because of Noby's propensity to misuse them.",/9ZN1P32SHviL3SV51qLivxycvcx.jpg,2026-05-19T22:48:48.213871
46296,Spartacus,Spartacus,89.8457,8.028,2920,2010-01-22,"[""US""]",[18],"Torn from his homeland and the woman he loves, Spartacus is condemned to the brutal world of the arena where blood and death are primetime entertainment.",/c2GKN4VHCj1dnjFMANRpGkCVBae.jpg,2026-05-19T22:48:48.213878
1411,Person of Interest,Person of Interest,88.6439,8.096,2026,2011-09-22,"[""US""]","[18, 10759, 80, 10765]","John Reese, former CIA paramilitary operative, is presumed dead and teams up with reclusive billionaire Finch to prevent violent crimes in New York City by initiating their own type of justice. With the special training that Reese has had in Covert Operations and Finch's genius software inventing mind, the two are a perfect match for the job that they have to complete. With the help of surveillance equipment, they work ""outside the law"" and get the right criminal behind bars. ",/f8aIvYk5h7Z8EP3dinCmVgQFYow.jpg,2026-05-19T22:48:48.213886
206122,Twinkle Love,怦然心动20岁,88.0602,0.0,0,2021-05-05,"[""CN""]",[10764],"A reality show where 10  youths in their early 20s that recently graduated university will go on a graduation trip together. They have different personalities and different backgrounds but with time spent with each other, they form friendships and relationships.",/eCtD0KAa5rRNMnvB4KvLYD4ntRk.jpg,2026-05-19T22:48:48.213893
32798,Hawaii Five-0,Hawaii Five-0,87.9409,7.739,1849,2010-09-20,"[""US""]","[80, 18, 10759]","Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.",/sIdCKlmM2nU4akIvFQaAIiU8YES.jpg,2026-05-19T22:48:48.213901
71790,S.W.A.T.,S.W.A.T.,87.033,8.045,1564,2017-11-02,"[""US""]","[80, 10759, 18]","A Los Angeles S.W.A.T. sergeant is assigned to lead a highly skilled unit in the community where he grew up. Torn between loyalty to the streets, where the cops are sometimes the enemy, and allegiance to his brothers in blue, he strategically straddles the two worlds.",/ttzrYMdsKWR8PTRLw7uo4noqaOJ.jpg,2026-05-19T22:48:48.213909
67178,Marvel's The Punisher,Marvel's The Punisher,86.9481,8.14,3089,2017-11-17,"[""US""]","[10759, 80, 18]",A former Marine out to punish the criminals responsible for his family's murder finds himself ensnared in a military conspiracy.,/y6wYElX5HaPZItVGJcYGdQO7k8g.jpg,2026-05-19T22:48:48.213916
4607,Lost,Lost,86.2039,7.955,5039,2004-09-22,"[""US""]","[9648, 10759, 18]","Stripped of everything, the survivors of a horrific plane crash must work together to stay alive. But the island holds many secrets.",/og6S0aTZU6YUJAbqxeKjCa3kY1E.jpg,2026-05-19T22:48:49.058449
60572,Pokémon,ポケットモンスター,86.1254,7.976,2168,1997-04-01,"[""JP""]","[16, 10759, 10765]","Join Ash accompanied by his partner Pikachu, as he travels through many regions, meets new friends and faces new challenges on his quest to become a Pokémon Master.",/rOuGm07PxBhEsK9TaGPRQVJQm1X.jpg,2026-05-19T22:48:49.058471
59941,The Tonight Show Starring Jimmy Fallon,The Tonight Show Starring Jimmy Fallon,86.0807,5.873,370,2014-02-17,"[""US""]","[35, 10767]","After Jay Leno's second retirement from the program, Jimmy Fallon stepped in as his permanent replacement. After 42 years in Los Angeles the program was brought back to New York.",/1N4o5PmmqhlVDrcdJ2RlCFWbLGX.jpg,2026-05-19T22:48:49.058480
285807,Nemesis,Nemesis,85.9472,6.485,33,2026-05-14,"[""US""]","[10759, 18, 80]",A relentless LAPD cop becomes obsessed with taking down the master thief behind a string of daring heists — and only one can come out on top.,/NY7ZwSMw5PjoJdK2CObqiTj7Bm.jpg,2026-05-19T22:48:49.058489
63174,Lucifer,Lucifer,85.7331,8.434,15438,2016-01-25,"[""US""]","[80, 10765]","Bored and unhappy as the Lord of Hell, Lucifer Morningstar abandoned his throne and retired to Los Angeles, where he has teamed up with LAPD detective Chloe Decker to take down criminals. But the longer he's away from the underworld, the greater the threat that the worst of humanity could escape.",/ekZobS8isE6mA53RAiGDG93hBxL.jpg,2026-05-19T22:48:49.058496
44217,Vikings,Vikings,84.3672,8.093,7604,2013-03-03,"[""CA""]","[10759, 18, 10768]","The adventures of Ragnar Lothbrok, the greatest hero of his age. The series tells the sagas of Ragnar's band of Viking brothers and his family, as he rises to become King of the Viking tribes. As well as being a fearless warrior, Ragnar embodies the Norse traditions of devotion to the gods. Legend has it that he was a direct descendant of Odin, the god of war and warriors.",/bQLrHIRNEkE3PdIWQrZHynQZazu.jpg,2026-05-19T22:48:49.058504
60059,Better Call Saul,Better Call Saul,84.3256,8.704,6460,2015-02-08,"[""US""]","[80, 18]","Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".",/zjg4jpK1Wp2kiRvtt5ND0kznako.jpg,2026-05-19T22:48:49.058511
75219,9-1-1,9-1-1,84.3109,8.215,2773,2018-01-03,"[""US""]","[18, 80, 10759]","Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives.",/6njUqsd3By2mJsdZm1P0moPLzs3.jpg,2026-05-19T22:48:49.058519
22980,Watch What Happens Live with Andy Cohen,Watch What Happens Live with Andy Cohen,84.0737,5.012,86,2009-07-16,"[""US""]","[10767, 35]",Bravo network executive Andy Cohen discusses pop culture topics with celebrities and reality show personalities.,/onSD9UXfJwrMXWhq7UY7hGF2S1h.jpg,2026-05-19T22:48:49.058526
2912,Jeopardy!,Jeopardy!,83.9486,6.842,155,1984-09-10,"[""US""]","[10764, 10751]","America's favorite quiz show where contestants are presented with general knowledge clues in the form of answers, and must phrase their responses in question form.",/hfz0IgebqGENG6ZnuqKQKMFk2vy.jpg,2026-05-19T22:48:49.058533
60625,Rick and Morty,Rick and Morty,82.59,8.675,10839,2013-12-02,"[""US""]","[16, 35, 10765, 10759]",Follows a sociopathic genius scientist who drags his inherently timid grandson on adventures across the universe.,/WGRQ8FpjkDTzivQJ43t94bOuY0.jpg,2026-05-19T22:48:49.058628
231620,Natural High,现在就出发,82.4436,7.2,6,2023-08-13,"[""CN""]","[10764, 35]",Come and join Shen Teng and his friends as they step away from the bustling crowded cities and reconnect with the beautiful wild nature.,/mmvlxQ5AXuHLfKvyqkgCDZfVzxM.jpg,2026-05-19T22:48:49.058637
49036,Love Stories in the Countryside,乡村爱情,82.2617,6.1,8,2006-09-30,"[""CN""]","[10751, 35]",,/2XlU2bzsESbc6x9lBKe0gyk90oO.jpg,2026-05-19T22:48:49.058644
154770,Hello Saturday,你好，星期六,81.4514,6.4,10,2022-01-01,"[""CN""]",[10764],"""Hello, Saturday"" is the rebranding of the popular Chinese show ""Happy Camp"", hosted by He Jiong and with a fixed group of regular celebrity members.

The program showcases the talent of various stars as well as social topics through creative and diverse content and games. It aims to spread positive energy while keeping up with the current trends and leading youth culture.",/wsTjWy6NE2s3h0neChr0D92ddwI.jpg,2026-05-19T22:48:49.058688
1400,Seinfeld,Seinfeld,80.2473,8.262,2323,1989-07-05,"[""US""]",[35],A stand-up comedian and his three offbeat friends weather the pitfalls and payoffs of life in New York City in the '90s. It's a show about nothing.,/aCw8ONfyz3AhngVQa1E2Ss4KSUQ.jpg,2026-05-19T22:48:49.058696
60622,Fargo,Fargo,78.9967,8.291,3230,2014-04-15,"[""US""]","[80, 18]","A close-knit anthology series dealing with stories involving malice, violence and murder based in and around Minnesota.",/a3VW6khsyUVKrG0GBCWFG3NzWPX.jpg,2026-05-19T22:48:49.058704
41956,Death in Paradise,Death in Paradise,78.9096,7.5,321,2011-10-25,"[""GB""]","[35, 80, 18, 9648]",A brilliant but idiosyncratic British detective and his resourceful local team solve baffling murder mysteries on the fictional Caribbean island of Saint Marie.,/u7t6vCyqAdD5hE4eEfTrZmVljDi.jpg,2026-05-19T22:48:49.058712
39351,Grimm,Grimm,76.6266,8.266,3511,2011-10-28,"[""US""]","[18, 9648, 10765]","After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms,"" he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.",/iOptnt1QHi6bIHmOq6adnZTV0bU.jpg,2026-05-19T22:48:49.058719
202555,Daredevil: Born Again,Daredevil: Born Again,76.5084,8.152,903,2025-03-04,"[""US""]","[18, 10759, 80]","Matt Murdock, a blind lawyer with heightened abilities, is fighting for justice through his bustling law firm, while former mob boss Wilson Fisk pursues his own political endeavors in New York. When their past identities begin to emerge, both men find themselves on an inevitable collision course.",/xDUoAsU8lQHOOoRkFiBuarmACDN.jpg,2026-05-19T22:48:49.058727
32692,Blue Bloods,Blue Bloods,76.1598,7.783,994,2010-09-24,"[""US""]","[80, 18]","A drama about a multi-generational family of cops dedicated to New York City law enforcement. Frank Reagan is the New York Police Commissioner and heads both the police force and the Reagan brood. He runs his department as diplomatically as he runs his family, even when dealing with the politics that plagued his unapologetically bold father, Henry, during his stint as Chief.",/q1WlrxnCvNhBjJ4N7V0JQXjnIBN.jpg,2026-05-19T22:48:49.058734
