tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
83533,Avatar: Fire and Ash,Avatar: Fire and Ash,82.8843,7.642,4099,2025-12-17,"[878, 12, 14]","In the wake of the devastating war against the RDA and the loss of their eldest son, Jake Sully and Neytiri face a new threat on Pandora: the Ash People, a violent and power-hungry Na'vi tribe led by the ruthless Varang. Jake's family must fight for their survival and the future of Pandora in a conflict that pushes them to their emotional and physical limits.",/bRBeSHfGHwkEpImlhxPmOcUsaeg.jpg,movie,2026-08-12T07:24:09.625263,nb_fFj_0rq8,Official Trailer,Trailer,https://www.youtube.com/watch?v=nb_fFj_0rq8
1469342,Her Private Hell,Her Private Hell,48.3209,5.2,39,2026-07-23,"[878, 27, 53]","When a mysterious mist engulfs a futuristic metropolis, unleashing a deadly and elusive entity, a troubled young woman searches for her father. Her quest collides with an American GI on a harrowing odyssey to rescue his daughter from Hell.",/kiFacg75KVjy0AM3S4QmbPas8zL.jpg,movie,2026-08-12T07:24:09.625268,C7E-0t1TfzM,Official Trailer,Trailer,https://www.youtube.com/watch?v=C7E-0t1TfzM
1318413,Pressure,Pressure,19.7088,7.758,275,2026-05-25,"[53, 36, 10752]","In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",/gFjEggtrejCN79r6SXRjM269OtG.jpg,movie,2026-08-12T07:24:09.625273,urSij5ZVhBc,Official US Trailer,Trailer,https://www.youtube.com/watch?v=urSij5ZVhBc
1404304,The Isolate Thief,The Isolate Thief,92.5228,7.4,15,2026-07-10,"[37, 28, 18]",A young woman struggles to conceal the gold she stole from a group of violent outlaws who have seized control of her remote outpost.,/gmmCh2BvTKp0YGT2FYG0eOQJELi.jpg,movie,2026-08-12T07:24:09.625279,3eVoGaI8mpo,Official Trailer,Trailer,https://www.youtube.com/watch?v=3eVoGaI8mpo
1439930,The Punisher: One Last Kill,The Punisher: One Last Kill,80.5187,8.3,2046,2026-05-12,"[28, 18, 80]","As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",/qQclTgLMDvGBuUBFGHRipxkEwWR.jpg,movie,2026-08-12T07:24:09.625283,oSeqs_xeqv4,Official Trailer,Trailer,https://www.youtube.com/watch?v=oSeqs_xeqv4
1217505,You're Dating a Narcissist!,You're Dating a Narcissist!,3.8517,5.2,6,2026-03-27,"[35, 10749]","An outspoken psychologist, burnt by love, takes an emergency trip to Los Angeles with her best friend to talk her smitten daughter out of marrying a man she is convinced is a narcissist.",/w7XKRbfOU1pMd8Qphsm2vTGGuVK.jpg,movie,2026-08-12T07:24:09.625288,Hw63r4S6kGw,Official Trailer,Trailer,https://www.youtube.com/watch?v=Hw63r4S6kGw
1375441,Primetime,Primetime,14.3124,0.0,0,2026-09-11,"[80, 18, 53]","In 2006, To Catch a Predator host Chris Hansen sets out to make television history.",/lmrulvLbmaejTix1YaMxo1oGhH1.jpg,movie,2026-08-12T07:24:09.625292,5fHXyqQOKL8,Official Trailer,Trailer,https://www.youtube.com/watch?v=5fHXyqQOKL8
1301421,The Sheep Detectives,The Sheep Detectives,42.7484,7.923,1384,2026-04-30,"[35, 10751, 9648]","George Hardy is a shepherd who reads detective novels to his beloved sheep every night, assuming they can't possibly understand. But when a mysterious incident disrupts life on the farm, the sheep realize they must become the detectives. As they follow the clues and investigate human suspects, they prove that even sheep can be brilliant crime-solvers.",/mGWOmj2jHFol3kOGNv1EhbSDDE1.jpg,movie,2026-08-12T07:24:09.625296,826SRt1CFbg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=826SRt1CFbg
1248832,Digger,Digger,9.6771,0.0,0,2026-09-30,[35],The most powerful man in the world embarks on a frantic mission to prove he is humanity's savior before the disaster he's unleashed destroys everything.,/1ATXKrIPJyKNwnJ6lcG088Sa6zi.jpg,movie,2026-08-12T07:24:09.625300,qORTe1wW3Wg,Official Trailer,Trailer,https://www.youtube.com/watch?v=qORTe1wW3Wg
1413976,Citizen Vigilante,Citizen Vigilante,46.4842,6.282,309,2026-06-19,"[53, 28, 80]","A man takes justice into his own hands, hunting down criminals. His vigilante crusade makes him a social media star but puts him at odds with the local police chief.",/6LmJD3Wohe0g4U62wgi7RyJqfE4.jpg,movie,2026-08-12T07:24:09.625305,0ww8snVKe0A,Official Trailer,Trailer,https://www.youtube.com/watch?v=0ww8snVKe0A
1381027,Good Boy,Good Boy,27.3726,7.132,205,2026-03-06,"[53, 18, 9648]","Tommy, a volatile 19-year-old, revels in drugs, parties and violence. After getting separated from his friends on a drunken bender, he is abducted by a shadowy figure. He wakes to find himself imprisoned in the basement of a remote Yorkshire house, inhabited by a very strange family. But what unfolds is not what he could possibly expect.",/eWb841fMkSNly5gfL9J1N0xzVYI.jpg,movie,2026-08-12T07:24:09.625309,qWkPjI-Brkc,Official Trailer,Trailer,https://www.youtube.com/watch?v=qWkPjI-Brkc
1290821,Shelter,Shelter,64.8577,7.784,1666,2026-01-28,"[28, 80, 53]","A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,movie,2026-08-12T07:24:09.625313,auHiLFjaIc0,Shelter | Official Trailer | Only In Theaters January 30,Trailer,https://www.youtube.com/watch?v=auHiLFjaIc0
1302904,Practical Magic 2,Practical Magic 2,7.9293,0.0,0,2026-09-09,"[14, 18, 35]",The Owens sisters must confront the dark curse that threatens to unravel their family once and for all.,/ogwQOLbCfncjvBhFb5l0OmQH8KC.jpg,movie,2026-08-12T07:24:09.625317,Ho10_4IX1jE,Official Trailer,Trailer,https://www.youtube.com/watch?v=Ho10_4IX1jE
1728113,KATSEYE: WILD HEARTS,KATSEYE: WILD HEARTS,5.1288,0.0,0,2026-08-12,"[99, 10402]","A captivating journey into KATSEYE's bold new era while celebrating the fans who helped make it possible. Featuring never-before-seen footage, EYEKONS fan videos, and intimate interviews from the group members, explore the powerful bond between KATSEYE and their global fandom. A love letter to the EYEKONS who helped build this movement, see why this group's story is only just beginning.",/2iMiErHxi3prW3J2ZjFiChfhptt.jpg,movie,2026-08-12T07:24:09.625322,md5rZb2nEaM,KATSEYE: WILD HEARTS Official Trailer,Trailer,https://www.youtube.com/watch?v=md5rZb2nEaM
1431068,Main Vaapas Aaunga,मैं वापस आऊंगा,14.5907,6.7,14,2026-06-10,"[10749, 18, 9648]","Haunted by a childhood romance and recollections of love lost during the 1947 Partition of India, 95-year-old Ishar Singh Grewal shares his story with his grandson Nirvair, the past unfolding through memories of migration, longing, and a romance that endures across generations.",/wHTNsZxvlfRAndc52hGlbdCUXKS.jpg,movie,2026-08-12T07:24:09.625351,,,,
1119449,"Good Luck, Have Fun, Don't Die","Good Luck, Have Fun, Don't Die",21.6974,7.073,821,2026-02-13,"[878, 28, 35]",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,movie,2026-08-12T07:24:09.625355,Nm4WbapDzDQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=Nm4WbapDzDQ
1318621,Descendants: Wicked Wonderland,Descendants: Wicked Wonderland,45.3676,7.534,146,2026-07-16,"[10770, 10751, 14, 12]","Now that the Queen of Hearts is nice and Cinderella is safe, things seem perfect for Red and Chloe… But little do they know that changing the past created a new villain — Maddox Hatter. When Maddox captures the Queen of Hearts, Red and Chloe must work alongside Red’s new sister Pink, Luisa Madrigal’s son Luis, and Maddox’s son Max to save her and Wonderland.",/xdhLAADGSse8KCrsDLBuM5b68Cg.jpg,movie,2026-08-12T07:24:09.625373,0Gg7x3xBqBU,Official Trailer!,Trailer,https://www.youtube.com/watch?v=0Gg7x3xBqBU
1122573,In the Grey,In the Grey,43.7961,7.548,691,2026-05-13,"[28, 53]","A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",/dQgIcW6Th08kMRf2HBoYWoFE6OD.jpg,movie,2026-08-12T07:24:09.625377,nufP15iN4GE,Official Trailer,Trailer,https://www.youtube.com/watch?v=nufP15iN4GE
1217931,Vampires of the Velvet Lounge,Vampires of the Velvet Lounge,5.4945,5.9,12,2026-03-20,"[35, 27]","A group of vampires confronts the challenges of adapting to contemporary society while grappling with their own mortality, all while engaged in a conflict with a dangerous enemy.",/4uJcIW0PL4vNZvk0z6kwWdOqLv6.jpg,movie,2026-08-12T07:24:09.625381,lPqLk0wenAw,Vampires of the Velvet Lounge | Official Trailer | Horror Brains,Trailer,https://www.youtube.com/watch?v=lPqLk0wenAw
1318621,Descendants: Wicked Wonderland,Descendants: Wicked Wonderland,45.3676,7.534,146,2026-07-16,"[10770, 10751, 14, 12]","Now that the Queen of Hearts is nice and Cinderella is safe, things seem perfect for Red and Chloe… But little do they know that changing the past created a new villain — Maddox Hatter. When Maddox captures the Queen of Hearts, Red and Chloe must work alongside Red’s new sister Pink, Luisa Madrigal’s son Luis, and Maddox’s son Max to save her and Wonderland.",/xdhLAADGSse8KCrsDLBuM5b68Cg.jpg,movie,2026-08-12T07:24:10.009503,0Gg7x3xBqBU,Official Trailer!,Trailer,https://www.youtube.com/watch?v=0Gg7x3xBqBU
1204680,Coyote vs. Acme,Coyote vs. Acme,19.8316,0.0,0,2026-08-20,"[35, 12, 10751, 16]","After Acme products fail him one too many times in his dogged pursuit of the Roadrunner, Wile E. Coyote decides to hire a billboard lawyer to sue the Acme Corporation.",/orkLtdgMGiO9rTVMqJ1kKwrnup1.jpg,movie,2026-08-12T07:24:10.009520,H-43VeYGiPM,Official Trailer,Trailer,https://www.youtube.com/watch?v=H-43VeYGiPM
1290821,Shelter,Shelter,64.8577,7.784,1666,2026-01-28,"[28, 80, 53]","A man living in self-imposed exile on a remote island rescues a young girl from a violent storm, setting off a chain of events that forces him out of seclusion to protect her from enemies tied to his past.",/buPFnHZ3xQy6vZEHxbHgL1Pc6CR.jpg,movie,2026-08-12T07:24:10.009525,auHiLFjaIc0,Shelter | Official Trailer | Only In Theaters January 30,Trailer,https://www.youtube.com/watch?v=auHiLFjaIc0
949838,72 HOURS,72 HOURS,62.2601,6.854,323,2026-07-20,"[35, 80]","To save his career, a 40-year-old ad exec joins a crew of twentysomethings for a wild Miami bachelor party after they mistakenly add him to a group chat.",/9Bu1PW2R1XayqRqnl0aDOgMcrdS.jpg,movie,2026-08-12T07:24:10.009530,N-J-HR3quc4,Official Trailer,Trailer,https://www.youtube.com/watch?v=N-J-HR3quc4
1432474,Nimrods,Nimrods,7.1783,5.333,3,2026-08-06,"[35, 10402]","Three friends journey from Kansas City to Los Angeles, mistakenly believing that their band is opening for Green Day on New Year’s Eve.",/tDTfqu5XJbtUwstRRnWaUcoHxM2.jpg,movie,2026-08-12T07:24:10.009534,5mtbOhpqroo,Official Trailer,Trailer,https://www.youtube.com/watch?v=5mtbOhpqroo
1444466,Awarapan 2,आवारापन २,4.4603,0.0,0,2026-08-14,"[28, 18, 10749]","19 years later, Shivam is back. A man haunted by grief and loss, searching for a purpose for his life.",/lD3J6zTbWkVtPYuSUuuBwpuKMCO.jpg,movie,2026-08-12T07:24:10.009539,,,,
1265609,War Machine,War Machine,41.9714,7.441,2262,2026-02-12,"[28, 878, 53]","On one last grueling mission during Army Ranger training, a combat engineer must lead his unit in a fight against a giant otherworldly killing machine.",/rFhKkXhk7ClU03jQ5rHIApJDwev.jpg,movie,2026-08-12T07:24:10.009543,AFuE1LRxm80,Official Trailer,Trailer,https://www.youtube.com/watch?v=AFuE1LRxm80
1061474,Superman,Superman,44.6803,7.325,5238,2025-07-09,"[878, 12, 28]","Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",/ldyfo0BKmz5rWtJJKCvwaNS4cJT.jpg,movie,2026-08-12T07:24:10.009547,MikgqM0LXr4,Official American Sign Language Trailer,Trailer,https://www.youtube.com/watch?v=MikgqM0LXr4
1119449,"Good Luck, Have Fun, Don't Die","Good Luck, Have Fun, Don't Die",21.6974,7.073,821,2026-02-13,"[878, 28, 35]",A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rogue artificial intelligence.,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,movie,2026-08-12T07:24:10.009551,Nm4WbapDzDQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=Nm4WbapDzDQ
1419406,The Shadow's Edge,捕风追影,76.1817,8.058,1157,2025-08-16,"[28, 80, 18, 53]",Macau Police brings the tracking expert police officer out of retirement to help catch a dangerous group of professional thieves.,/cHKo3m8N1fwvEy2ZEr0xGmmMODV.jpg,movie,2026-08-12T07:24:10.009556,dDuzTlur3NU,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=dDuzTlur3NU
617126,The Fantastic 4: First Steps,The Fantastic 4: First Steps,51.4865,6.945,3664,2025-07-23,"[878, 12, 28]","Against the vibrant backdrop of a 1960s-inspired, retro-futuristic world, Marvel's First Family is forced to balance their roles as heroes with the strength of their family bond, while defending Earth from a ravenous space god called Galactus and his enigmatic Herald, Silver Surfer.",/nf5qaSEvyYSNeFH0YhSs5EsBLX9.jpg,movie,2026-08-12T07:24:10.009560,0uDUlDmGhUo,Official IMAX 1.90 Trailer,Trailer,https://www.youtube.com/watch?v=0uDUlDmGhUo
1217931,Vampires of the Velvet Lounge,Vampires of the Velvet Lounge,5.4945,5.9,12,2026-03-20,"[35, 27]","A group of vampires confronts the challenges of adapting to contemporary society while grappling with their own mortality, all while engaged in a conflict with a dangerous enemy.",/4uJcIW0PL4vNZvk0z6kwWdOqLv6.jpg,movie,2026-08-12T07:24:10.009564,lPqLk0wenAw,Vampires of the Velvet Lounge | Official Trailer | Horror Brains,Trailer,https://www.youtube.com/watch?v=lPqLk0wenAw
1304313,Lee Cronin's The Mummy,Lee Cronin's The Mummy,61.0959,7.926,2480,2026-04-15,"[27, 9648]","The young daughter of a journalist disappears into the desert without a trace—eight years later, the broken family is shocked when she is returned to them, as what should be a joyful reunion turns into a living nightmare.",/1q308iixueCU4pFtSYugNOevtNx.jpg,movie,2026-08-12T07:24:10.009568,XJ0uv-phsDk,Official Trailer,Trailer,https://www.youtube.com/watch?v=XJ0uv-phsDk
1058424,Hope,호프,22.7915,8.1,21,2026-07-15,"[878, 9648, 28]","In the remote South Korean village of Hope Harbor, police chief Bum-seok and officer Sung-ae are called to investigate a mysterious creature wreaking havoc on the community. But all is not as it seems, and perceptions can be misleading. What begins as ignorance plants the seed of disaster, escalating through human conflict into a tragedy of cosmic proportions.",/bcK5naYzzfY0JBCgrPrsrbV6NO1.jpg,movie,2026-08-12T07:24:10.009583,R5jcEBVBEbQ,Official US Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=R5jcEBVBEbQ
1288059,I Want Your Sex,I Want Your Sex,15.8695,6.1,14,2026-07-29,[35],"When fresh-faced Elliot lands an exciting job for renowned artist, icon and provocateur Erika Tracy, his fantasies come true as Erika taps him to become her sexual muse. But Elliot soon finds himself out of his depth as Erika takes him on a journey more profound than he ever could have imagined, into a world of sex, obsession, power, betrayal and murder.",/pR7SIX3AwqdoD96OI44oLG98e7g.jpg,movie,2026-08-12T07:24:10.009587,q5oWCPS3akw,Official Trailer (4K),Trailer,https://www.youtube.com/watch?v=q5oWCPS3akw
1084242,Zootopia 2,Zootopia 2,85.6425,7.682,3240,2025-11-26,"[16, 12, 35, 9648, 10751]","After cracking the biggest case in Zootopia's history, rookie cops Judy Hopps and Nick Wilde find themselves on the twisting trail of a great mystery when Gary De'Snake arrives and turns the animal metropolis upside down. To crack the case, Judy and Nick must go undercover to unexpected new parts of town, where their growing partnership is tested like never before.",/oJ7g2CifqpStmoYQyaLQgEU32qO.jpg,movie,2026-08-12T07:24:10.009592,sEgPQ7HKoBA,International Trailer,Trailer,https://www.youtube.com/watch?v=sEgPQ7HKoBA
1497463,All That We Never Were,Todo lo que nunca fuimos,52.671,7.865,63,2026-06-04,"[18, 10749]","19-year-old Leah navigates a coming-of-age journey in the wake of a tragic car accident that claims her parents. Relocated to a coastal town under the care of her brother’s best friend Axel, Leah grapples with grief, haunting nightmares and a fractured sense of self.",/zqxIT48mWFsC4NSjGEHAcp1pjEo.jpg,movie,2026-08-12T07:24:10.009596,,,,
1233413,Sinners,Sinners,39.082,7.505,4964,2025-04-16,"[27, 28, 53]","Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",/fWPgbnt2LSqkQ6cdQc0SZN9CpLm.jpg,movie,2026-08-12T07:24:10.009600,l2h2lC0vlX4,Black American Sign Language Official Trailer,Trailer,https://www.youtube.com/watch?v=l2h2lC0vlX4
1341138,Spa Weekend,Spa Weekend,7.79,0.0,0,2026-08-20,[35],"Three friends go on a spa weekend that descends into chaos when their trainwreck friend joins, leading to hilarious consequences.",/i3I19SbOyz6AIl0cSYdyVJRucMr.jpg,movie,2026-08-12T07:24:10.009604,9p7j3UvpEQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=9p7j3UvpEQQ
1272586,Battle of Oslo,Blücher,7.58,6.6,31,2025-09-26,"[10752, 28, 36]","April 9th, 1940, Norway is under siege. As German warships close in on Oslo, Colonel Birger Eriksen, commander of the undermanned Oscarsborg Fortress, makes a bold decision that changes the course of history.",/4JgvnUEggEMx6lEUu0eOq6XfMP7.jpg,movie,2026-08-12T07:24:10.009609,,,,
